Date,Simulated NO3,Threshold,Output
1989-06-19,0.156969102,0.5,0.0922752
1989-06-20,0.15646726,0.5,0.0922752
1989-06-21,0.155955638,0.5,0.0922752
1989-06-22,0.155436285,0.5,0.0922752
1989-06-23,0.154909883,0.5,0.0922752
1989-06-24,0.154376364,0.5,0.0922752
1989-06-25,0.153837407,0.5,0.0922752
1989-06-26,0.153292665,0.5,0.0922752
1989-06-27,0.152743252,0.5,0.0922752
1989-06-28,0.152190285,0.5,0.0922752
1989-06-29,0.151634918,0.5,0.0922752
1989-06-30,0.1510767,0.5,0.089424
1989-07-01,0.150629006,0.5,0.089424
1989-07-02,0.150185748,0.5,0.089424
1989-07-03,0.149730075,0.5,0.089424
1989-07-04,0.14926238,0.5,0.089424
1989-07-05,0.148798315,0.5,0.089424
1989-07-06,0.148330651,0.5,0.089424
1989-07-07,0.147855015,0.5,0.089424
1989-07-08,0.147374968,0.5,0.089424
1989-07-09,0.146891383,0.5,0.089424
1989-07-10,0.146405707,0.5,0.089424
1989-07-11,0.14591815,0.5,0.089424
1989-07-12,0.145428837,0.5,0.089424
1989-07-13,0.144937899,0.5,0.089424
1989-07-14,0.144445455,0.5,0.089424
1989-07-15,0.143951616,0.5,0.089424
1989-07-16,0.143456502,0.5,0.089424
1989-07-17,0.142960196,0.5,0.089424
1989-07-18,0.14246282,0.5,0.089424
1989-07-19,0.14196449,0.5,0.089424
1989-07-20,0.141465321,0.5,0.089424
1989-07-21,0.140965387,0.5,0.089424
1989-07-22,0.140464767,0.5,0.089424
1989-07-23,0.139963568,0.5,0.089424
1989-07-24,0.139461893,0.5,0.089424
1989-07-25,0.138959836,0.5,0.089424
1989-07-26,0.138457457,0.5,0.089424
1989-07-27,0.137954823,0.5,0.089424
1989-07-28,0.137452064,0.5,0.089424
1989-07-29,0.136949259,0.5,0.089424
1989-07-30,0.136446466,0.5,0.089424
1989-07-31,0.135943751,0.5,0.0914976
1989-08-01,0.135471033,0.5,0.0914976
1989-08-02,0.134994904,0.5,0.0914976
1989-08-03,0.134514532,0.5,0.0914976
1989-08-04,0.134031638,0.5,0.0914976
1989-08-05,0.133547796,0.5,0.0914976
1989-08-06,0.133060121,0.5,0.0914976
1989-08-07,0.132571699,0.5,0.0914976
1989-08-08,0.132078754,0.5,0.0914976
1989-08-09,0.131579137,0.5,0.0914976
1989-08-10,0.131074235,0.5,0.0914976
1989-08-11,0.130562441,0.5,0.0914976
1989-08-12,0.130044368,0.5,0.0914976
1989-08-13,0.129522045,0.5,0.0914976
1989-08-14,0.128996682,0.5,0.0914976
1989-08-15,0.128465907,0.5,0.0914976
1989-08-16,0.127931634,0.5,0.0914976
1989-08-17,0.127392331,0.5,0.0914976
1989-08-18,0.126848074,0.5,0.0914976
1989-08-19,0.126294578,0.5,0.0914976
1989-08-20,0.125739988,0.5,0.0914976
1989-08-21,0.125182797,0.5,0.0914976
1989-08-22,0.124621344,0.5,0.0914976
1989-08-23,0.124058127,0.5,0.0914976
1989-08-24,0.123491969,0.5,0.0914976
1989-08-25,0.122923914,0.5,0.0914976
1989-08-26,0.122355403,0.5,0.0914976
1989-08-27,0.121785572,0.5,0.0914976
1989-08-28,0.121215594,0.5,0.0914976
1989-08-29,0.120645723,0.5,0.0914976
1989-08-30,0.120075744,0.5,0.0914976
1989-08-31,0.119505849,0.5,0.096336
1989-09-01,0.118768986,0.5,0.096336
1989-09-02,0.118022516,0.5,0.096336
1989-09-03,0.117277906,0.5,0.096336
1989-09-04,0.116533506,0.5,0.096336
1989-09-05,0.115790198,0.5,0.096336
1989-09-06,0.115049451,0.5,0.096336
1989-09-07,0.114308725,0.5,0.096336
1989-09-08,0.113569107,0.5,0.096336
1989-09-09,0.112831235,0.5,0.096336
1989-09-10,0.112096628,0.5,0.096336
1989-09-11,0.111365125,0.5,0.096336
1989-09-12,0.110637046,0.5,0.096336
1989-09-13,0.109912341,0.5,0.096336
1989-09-14,0.109191205,0.5,0.096336
1989-09-15,0.108473689,0.5,0.096336
1989-09-16,0.107759853,0.5,0.096336
1989-09-17,0.107049746,0.5,0.096336
1989-09-18,0.106343421,0.5,0.096336
1989-09-19,0.1056409,0.5,0.096336
1989-09-20,0.104942231,0.5,0.096336
1989-09-21,0.104247424,0.5,0.096336
1989-09-22,0.103556551,0.5,0.096336
1989-09-23,0.102869639,0.5,0.096336
1989-09-24,0.102186711,0.5,0.096336
1989-09-25,0.101507719,0.5,0.096336
1989-09-26,0.100832748,0.5,0.096336
1989-09-27,0.100161822,0.5,0.096336
1989-09-28,0.099494941,0.5,0.096336
1989-09-29,0.098832125,0.5,0.096336
1989-09-30,0.098173394,0.5,0.094176
1989-10-01,0.097403303,0.5,0.094176
1989-10-02,0.09664922,0.5,0.094176
1989-10-03,0.09590062,0.5,0.094176
1989-10-04,0.095157508,0.5,0.094176
1989-10-05,0.094419889,0.5,0.094176
1989-10-06,0.093687762,0.5,0.094176
1989-10-07,0.09296113,0.5,0.094176
1989-10-08,0.092239994,0.5,0.094176
1989-10-09,0.091524352,0.5,0.094176
1989-10-10,0.090814192,0.5,0.094176
1989-10-11,0.090109495,0.5,0.094176
1989-10-12,0.089410256,0.5,0.094176
1989-10-13,0.088716464,0.5,0.094176
1989-10-14,0.088028103,0.5,0.094176
1989-10-15,0.087345136,0.5,0.094176
1989-10-16,0.086667567,0.5,0.094176
1989-10-17,0.085995401,0.5,0.094176
1989-10-18,0.085328614,0.5,0.094176
1989-10-19,0.08466716,0.5,0.094176
1989-10-20,0.084011028,0.5,0.094176
1989-10-21,0.083840879,0.5,0.094176
1989-10-22,0.083646951,0.5,0.094176
1989-10-23,0.083438674,0.5,0.094176
1989-10-24,0.08320236,0.5,0.094176
1989-10-25,0.082940428,0.5,0.094176
1989-10-26,0.082667187,0.5,0.094176
1989-10-27,0.082381745,0.5,0.094176
1989-10-28,0.082088054,0.5,0.094176
1989-10-29,0.081781799,0.5,0.094176
1989-10-30,0.081464969,0.5,0.094176
1989-10-31,0.081135868,0.5,0.0901152
1989-11-01,0.080642331,0.5,0.0901152
1989-11-02,0.080288593,0.5,0.0901152
1989-11-03,0.079911808,0.5,0.0901152
1989-11-04,0.079527895,0.5,0.0901152
1989-11-05,0.080127487,0.5,0.0901152
1989-11-06,0.080547906,0.5,0.0901152
1989-11-07,0.084120118,0.5,0.0901152
1989-11-08,0.091330127,0.5,0.0901152
1989-11-09,0.097595756,0.5,0.0901152
1989-11-10,0.10259924,0.5,0.0901152
1989-11-11,0.106848984,0.5,0.0901152
1989-11-12,0.110603306,0.5,0.0901152
1989-11-13,0.113717122,0.5,0.0901152
1989-11-14,0.116347082,0.5,0.0901152
1989-11-15,0.11838029,0.5,0.0901152
1989-11-16,0.119868176,0.5,0.0901152
1989-11-17,0.121046698,0.5,0.0901152
1989-11-18,0.122034388,0.5,0.0901152
1989-11-19,0.122868692,0.5,0.0901152
1989-11-20,0.123566909,0.5,0.0901152
1989-11-21,0.124131473,0.5,0.0901152
1989-11-22,0.124590244,0.5,0.0901152
1989-11-23,0.124955438,0.5,0.0901152
1989-11-24,0.125245847,0.5,0.0901152
1989-11-25,0.12547837,0.5,0.0901152
1989-11-26,0.125657999,0.5,0.0901152
1989-11-27,0.125787798,0.5,0.0901152
1989-11-28,0.128676361,0.5,0.0901152
1989-11-29,0.135676858,0.5,0.0901152
1989-11-30,0.149008506,0.5,0.0824256
1989-12-01,0.169879103,0.5,0.0824256
1989-12-02,0.184817899,0.5,0.0824256
1989-12-03,0.196686583,0.5,0.0824256
1989-12-04,0.206153227,0.5,0.0824256
1989-12-05,0.212401632,0.5,0.0824256
1989-12-06,0.217090298,0.5,0.0824256
1989-12-07,0.221026242,0.5,0.0824256
1989-12-08,0.223654315,0.5,0.0824256
1989-12-09,0.226025116,0.5,0.0824256
1989-12-10,0.228139193,0.5,0.0824256
1989-12-11,0.229998645,0.5,0.0824256
1989-12-12,0.231579576,0.5,0.0824256
1989-12-13,0.232918861,0.5,0.0824256
1989-12-14,0.233978814,0.5,0.0824256
1989-12-15,0.234941486,0.5,0.0824256
1989-12-16,0.23577885,0.5,0.0824256
1989-12-17,0.236506093,0.5,0.0824256
1989-12-18,0.237053402,0.5,0.0824256
1989-12-19,0.237497588,0.5,0.0824256
1989-12-20,0.237812679,0.5,0.0824256
1989-12-21,0.238040502,0.5,0.0824256
1989-12-22,0.239081296,0.5,0.0824256
1989-12-23,0.239571768,0.5,0.0824256
1989-12-24,0.239790515,0.5,0.0824256
1989-12-25,0.241712362,0.5,0.0824256
1989-12-26,0.24264512,0.5,0.0824256
1989-12-27,0.243139058,0.5,0.0824256
1989-12-28,0.243357701,0.5,0.0824256
1989-12-29,0.243380156,0.5,0.0824256
1989-12-30,0.243273624,0.5,0.0824256
1989-12-31,0.242912324,0.5,0.086832
1990-01-01,0.245029344,0.5,0.086832
1990-01-02,0.245409491,0.5,0.086832
1990-01-03,0.245470811,0.5,0.086832
1990-01-04,0.245285083,0.5,0.086832
1990-01-05,0.244847899,0.5,0.086832
1990-01-06,0.244255133,0.5,0.086832
1990-01-07,0.243500486,0.5,0.086832
1990-01-08,0.24272169,0.5,0.086832
1990-01-09,0.241869708,0.5,0.086832
1990-01-10,0.241005412,0.5,0.086832
1990-01-11,0.240107761,0.5,0.086832
1990-01-12,0.239154121,0.5,0.086832
1990-01-13,0.23815691,0.5,0.086832
1990-01-14,0.238832623,0.5,0.086832
1990-01-15,0.238540208,0.5,0.086832
1990-01-16,0.238039357,0.5,0.086832
1990-01-17,0.237397905,0.5,0.086832
1990-01-18,0.23651492,0.5,0.086832
1990-01-19,0.235466138,0.5,0.086832
1990-01-20,0.234340631,0.5,0.086832
1990-01-21,0.2331799,0.5,0.086832
1990-01-22,0.231990741,0.5,0.086832
1990-01-23,0.230765096,0.5,0.086832
1990-01-24,0.229506769,0.5,0.086832
1990-01-25,0.22822978,0.5,0.086832
1990-01-26,0.22694207,0.5,0.086832
1990-01-27,0.22563242,0.5,0.086832
1990-01-28,0.224299707,0.5,0.086832
1990-01-29,0.222946406,0.5,0.086832
1990-01-30,0.221573783,0.5,0.086832
1990-01-31,0.22018288,0.5,0.09072
1990-02-01,0.218665499,0.5,0.09072
1990-02-02,0.217134608,0.5,0.09072
1990-02-03,0.215589411,0.5,0.09072
1990-02-04,0.214031059,0.5,0.09072
1990-02-05,0.212460586,0.5,0.09072
1990-02-06,0.21087979,0.5,0.09072
1990-02-07,0.209289873,0.5,0.09072
1990-02-08,0.207691965,0.5,0.09072
1990-02-09,0.206088451,0.5,0.09072
1990-02-10,0.204742634,0.5,0.09072
1990-02-11,0.203383643,0.5,0.09072
1990-02-12,0.202713481,0.5,0.09072
1990-02-13,0.203611337,0.5,0.09072
1990-02-14,0.204160424,0.5,0.09072
1990-02-15,0.205014338,0.5,0.09072
1990-02-16,0.205126882,0.5,0.09072
1990-02-17,0.204847916,0.5,0.09072
1990-02-18,0.204295844,0.5,0.09072
1990-02-19,0.203572293,0.5,0.09072
1990-02-20,0.202698827,0.5,0.09072
1990-02-21,0.201738,0.5,0.09072
1990-02-22,0.200677369,0.5,0.09072
1990-02-23,0.199498812,0.5,0.09072
1990-02-24,0.198288622,0.5,0.09072
1990-02-25,0.197084229,0.5,0.09072
1990-02-26,0.197601312,0.5,0.09072
1990-02-27,0.197319001,0.5,0.09072
1990-02-28,0.196817557,0.5,0.093312
1990-03-01,0.196402939,0.5,0.093312
1990-03-02,0.195816145,0.5,0.093312
1990-03-03,0.195110925,0.5,0.093312
1990-03-04,0.194306569,0.5,0.093312
1990-03-05,0.193338421,0.5,0.093312
1990-03-06,0.192369257,0.5,0.093312
1990-03-07,0.191344187,0.5,0.093312
1990-03-08,0.190329156,0.5,0.093312
1990-03-09,0.189289661,0.5,0.093312
1990-03-10,0.188232314,0.5,0.093312
1990-03-11,0.18715909,0.5,0.093312
1990-03-12,0.18607154,0.5,0.093312
1990-03-13,0.184970679,0.5,0.093312
1990-03-14,0.183857884,0.5,0.093312
1990-03-15,0.182733282,0.5,0.093312
1990-03-16,0.181597848,0.5,0.093312
1990-03-17,0.180452668,0.5,0.093312
1990-03-18,0.179298307,0.5,0.093312
1990-03-19,0.178918363,0.5,0.093312
1990-03-20,0.184200988,0.5,0.093312
1990-03-21,0.187829581,0.5,0.093312
1990-03-22,0.189822926,0.5,0.093312
1990-03-23,0.191237242,0.5,0.093312
1990-03-24,0.192418249,0.5,0.093312
1990-03-25,0.193424453,0.5,0.093312
1990-03-26,0.193896772,0.5,0.093312
1990-03-27,0.194082889,0.5,0.093312
1990-03-28,0.193917582,0.5,0.093312
1990-03-29,0.193590079,0.5,0.093312
1990-03-30,0.193201118,0.5,0.093312
1990-03-31,0.192736684,0.5,0.0905472
1990-04-01,0.193748098,0.5,0.0905472
1990-04-02,0.19389527,0.5,0.0905472
1990-04-03,0.193804464,0.5,0.0905472
1990-04-04,0.193565139,0.5,0.0905472
1990-04-05,0.193235282,0.5,0.0905472
1990-04-06,0.192869172,0.5,0.0905472
1990-04-07,0.192448315,0.5,0.0905472
1990-04-08,0.191980919,0.5,0.0905472
1990-04-09,0.191463471,0.5,0.0905472
1990-04-10,0.190890102,0.5,0.0905472
1990-04-11,0.190311345,0.5,0.0905472
1990-04-12,0.189728557,0.5,0.0905472
1990-04-13,0.189119969,0.5,0.0905472
1990-04-14,0.188486867,0.5,0.0905472
1990-04-15,0.187830408,0.5,0.0905472
1990-04-16,0.187151688,0.5,0.0905472
1990-04-17,0.186451814,0.5,0.0905472
1990-04-18,0.185731989,0.5,0.0905472
1990-04-19,0.184993092,0.5,0.0905472
1990-04-20,0.184236153,0.5,0.0905472
1990-04-21,0.183462219,0.5,0.0905472
1990-04-22,0.18267223,0.5,0.0905472
1990-04-23,0.181867114,0.5,0.0905472
1990-04-24,0.181047729,0.5,0.0905472
1990-04-25,0.18021489,0.5,0.0905472
1990-04-26,0.179369391,0.5,0.0905472
1990-04-27,0.178512012,0.5,0.0905472
1990-04-28,0.179988681,0.5,0.0905472
1990-04-29,0.181128617,0.5,0.0905472
1990-04-30,0.182339557,0.5,0.0909792
1990-05-01,0.184840655,0.5,0.0909792
1990-05-02,0.186267649,0.5,0.0909792
1990-05-03,0.187206297,0.5,0.0909792
1990-05-04,0.188076384,0.5,0.0909792
1990-05-05,0.188799064,0.5,0.0909792
1990-05-06,0.189450492,0.5,0.0909792
1990-05-07,0.189966372,0.5,0.0909792
1990-05-08,0.190315327,0.5,0.0909792
1990-05-09,0.190493644,0.5,0.0909792
1990-05-10,0.19045258,0.5,0.0909792
1990-05-11,0.190386742,0.5,0.0909792
1990-05-12,0.190266787,0.5,0.0909792
1990-05-13,0.190084157,0.5,0.0909792
1990-05-14,0.189889852,0.5,0.0909792
1990-05-15,0.189640902,0.5,0.0909792
1990-05-16,0.189377919,0.5,0.0909792
1990-05-17,0.189086721,0.5,0.0909792
1990-05-18,0.188770743,0.5,0.0909792
1990-05-19,0.188431502,0.5,0.0909792
1990-05-20,0.188069951,0.5,0.0909792
1990-05-21,0.187686972,0.5,0.0909792
1990-05-22,0.187283446,0.5,0.0909792
1990-05-23,0.186860203,0.5,0.0909792
1990-05-24,0.186418052,0.5,0.0909792
1990-05-25,0.185957805,0.5,0.0909792
1990-05-26,0.18548028,0.5,0.0909792
1990-05-27,0.184986246,0.5,0.0909792
1990-05-28,0.184476387,0.5,0.0909792
1990-05-29,0.18395139,0.5,0.0909792
1990-05-30,0.183411941,0.5,0.0909792
1990-05-31,0.182858694,0.5,0.0922752
1990-06-01,0.182423875,0.5,0.0922752
1990-06-02,0.181971684,0.5,0.0922752
1990-06-03,0.18150121,0.5,0.0922752
1990-06-04,0.1810133,0.5,0.0922752
1990-06-05,0.180512464,0.5,0.0922752
1990-06-06,0.180001411,0.5,0.0922752
1990-06-07,0.179480672,0.5,0.0922752
1990-06-08,0.178950732,0.5,0.0922752
1990-06-09,0.178411869,0.5,0.0922752
1990-06-10,0.177864569,0.5,0.0922752
1990-06-11,0.177309207,0.5,0.0922752
1990-06-12,0.176746156,0.5,0.0922752
1990-06-13,0.17617583,0.5,0.0922752
1990-06-14,0.17559852,0.5,0.0922752
1990-06-15,0.175014611,0.5,0.0922752
1990-06-16,0.174424519,0.5,0.0922752
1990-06-17,0.173828544,0.5,0.0922752
1990-06-18,0.173226958,0.5,0.0922752
1990-06-19,0.17262,0.5,0.0922752
1990-06-20,0.172008037,0.5,0.0922752
1990-06-21,0.171391336,0.5,0.0922752
1990-06-22,0.170770209,0.5,0.0922752
1990-06-23,0.170144851,0.5,0.0922752
1990-06-24,0.169515605,0.5,0.0922752
1990-06-25,0.168882733,0.5,0.0922752
1990-06-26,0.168246469,0.5,0.0922752
1990-06-27,0.16760692,0.5,0.0922752
1990-06-28,0.166964418,0.5,0.0922752
1990-06-29,0.166319073,0.5,0.0922752
1990-06-30,0.165671235,0.5,0.089424
1990-07-01,0.165135982,0.5,0.089424
1990-07-02,0.164607592,0.5,0.089424
1990-07-03,0.16407667,0.5,0.089424
1990-07-04,0.16354151,0.5,0.089424
1990-07-05,0.163001945,0.5,0.089424
1990-07-06,0.162459869,0.5,0.089424
1990-07-07,0.161909421,0.5,0.089424
1990-07-08,0.161356274,0.5,0.089424
1990-07-09,0.160801684,0.5,0.089424
1990-07-10,0.16024477,0.5,0.089424
1990-07-11,0.159684206,0.5,0.089424
1990-07-12,0.15912197,0.5,0.089424
1990-07-13,0.158555375,0.5,0.089424
1990-07-14,0.157985421,0.5,0.089424
1990-07-15,0.157413644,0.5,0.089424
1990-07-16,0.156839821,0.5,0.089424
1990-07-17,0.156265048,0.5,0.089424
1990-07-18,0.155689537,0.5,0.089424
1990-07-19,0.155113175,0.5,0.089424
1990-07-20,0.154536185,0.5,0.089424
1990-07-21,0.153958551,0.5,0.089424
1990-07-22,0.15338075,0.5,0.089424
1990-07-23,0.152802891,0.5,0.089424
1990-07-24,0.152225031,0.5,0.089424
1990-07-25,0.151647273,0.5,0.089424
1990-07-26,0.151069683,0.5,0.089424
1990-07-27,0.150492372,0.5,0.089424
1990-07-28,0.149915385,0.5,0.089424
1990-07-29,0.149338731,0.5,0.089424
1990-07-30,0.148762588,0.5,0.089424
1990-07-31,0.148187012,0.5,0.0914976
1990-08-01,0.147449205,0.5,0.0914976
1990-08-02,0.14670712,0.5,0.0914976
1990-08-03,0.14596672,0.5,0.0914976
1990-08-04,0.145226777,0.5,0.0914976
1990-08-05,0.144488081,0.5,0.0914976
1990-08-06,0.143751256,0.5,0.0914976
1990-08-07,0.143016513,0.5,0.0914976
1990-08-08,0.142282151,0.5,0.0914976
1990-08-09,0.141549153,0.5,0.0914976
1990-08-10,0.140815489,0.5,0.0914976
1990-08-11,0.140084121,0.5,0.0914976
1990-08-12,0.139354591,0.5,0.0914976
1990-08-13,0.138626797,0.5,0.0914976
1990-08-14,0.137898521,0.5,0.0914976
1990-08-15,0.137172385,0.5,0.0914976
1990-08-16,0.136448493,0.5,0.0914976
1990-08-17,0.135727271,0.5,0.0914976
1990-08-18,0.135008739,0.5,0.0914976
1990-08-19,0.134292952,0.5,0.0914976
1990-08-20,0.133580048,0.5,0.0914976
1990-08-21,0.132870137,0.5,0.0914976
1990-08-22,0.132163239,0.5,0.0914976
1990-08-23,0.131459536,0.5,0.0914976
1990-08-24,0.130758916,0.5,0.0914976
1990-08-25,0.130061359,0.5,0.0914976
1990-08-26,0.129366858,0.5,0.0914976
1990-08-27,0.128675432,0.5,0.0914976
1990-08-28,0.127987137,0.5,0.0914976
1990-08-29,0.12730211,0.5,0.0914976
1990-08-30,0.126620444,0.5,0.0914976
1990-08-31,0.12594209,0.5,0.096336
1990-09-01,0.125125974,0.5,0.096336
1990-09-02,0.124305673,0.5,0.096336
1990-09-03,0.123488788,0.5,0.096336
1990-09-04,0.122674162,0.5,0.096336
1990-09-05,0.121864418,0.5,0.096336
1990-09-06,0.12105599,0.5,0.096336
1990-09-07,0.120248546,0.5,0.096336
1990-09-08,0.119445301,0.5,0.096336
1990-09-09,0.118647386,0.5,0.096336
1990-09-10,0.117852162,0.5,0.096336
1990-09-11,0.117059331,0.5,0.096336
1990-09-12,0.116266294,0.5,0.096336
1990-09-13,0.11547318,0.5,0.096336
1990-09-14,0.114683817,0.5,0.096336
1990-09-15,0.113897215,0.5,0.096336
1990-09-16,0.113114119,0.5,0.096336
1990-09-17,0.112335635,0.5,0.096336
1990-09-18,0.111561704,0.5,0.096336
1990-09-19,0.110792285,0.5,0.096336
1990-09-20,0.110026593,0.5,0.096336
1990-09-21,0.109265793,0.5,0.096336
1990-09-22,0.108509827,0.5,0.096336
1990-09-23,0.107758766,0.5,0.096336
1990-09-24,0.107012717,0.5,0.096336
1990-09-25,0.10627164,0.5,0.096336
1990-09-26,0.10553554,0.5,0.096336
1990-09-27,0.104804421,0.5,0.096336
1990-09-28,0.104078412,0.5,0.096336
1990-09-29,0.103357366,0.5,0.096336
1990-09-30,0.102641262,0.5,0.094176
1990-10-01,0.101813025,0.5,0.094176
1990-10-02,0.101001579,0.5,0.094176
1990-10-03,0.100198681,0.5,0.094176
1990-10-04,0.09940206,0.5,0.094176
1990-10-05,0.09861167,0.5,0.094176
1990-10-06,0.097827496,0.5,0.094176
1990-10-07,0.097049506,0.5,0.094176
1990-10-08,0.096573109,0.5,0.094176
1990-10-09,0.096081145,0.5,0.094176
1990-10-10,0.09558818,0.5,0.094176
1990-10-11,0.095093003,0.5,0.094176
1990-10-12,0.094597981,0.5,0.094176
1990-10-13,0.094099595,0.5,0.094176
1990-10-14,0.093598813,0.5,0.094176
1990-10-15,0.093096638,0.5,0.094176
1990-10-16,0.092585597,0.5,0.094176
1990-10-17,0.092072448,0.5,0.094176
1990-10-18,0.091557784,0.5,0.094176
1990-10-19,0.091035231,0.5,0.094176
1990-10-20,0.09050953,0.5,0.094176
1990-10-21,0.089975685,0.5,0.094176
1990-10-22,0.089435453,0.5,0.094176
1990-10-23,0.088890942,0.5,0.094176
1990-10-24,0.088344713,0.5,0.094176
1990-10-25,0.087792056,0.5,0.094176
1990-10-26,0.087235428,0.5,0.094176
1990-10-27,0.086675611,0.5,0.094176
1990-10-28,0.086110913,0.5,0.094176
1990-10-29,0.085544317,0.5,0.094176
1990-10-30,0.084975498,0.5,0.094176
1990-10-31,0.084406376,0.5,0.0901152
1990-11-01,0.083784927,0.5,0.0901152
1990-11-02,0.083165939,0.5,0.0901152
1990-11-03,0.082549343,0.5,0.0901152
1990-11-04,0.081935255,0.5,0.0901152
1990-11-05,0.081323779,0.5,0.0901152
1990-11-06,0.080715022,0.5,0.0901152
1990-11-07,0.080109089,0.5,0.0901152
1990-11-08,0.079506068,0.5,0.0901152
1990-11-09,0.078906055,0.5,0.0901152
1990-11-10,0.078309138,0.5,0.0901152
1990-11-11,0.077715392,0.5,0.0901152
1990-11-12,0.077124879,0.5,0.0901152
1990-11-13,0.076537661,0.5,0.0901152
1990-11-14,0.075953801,0.5,0.0901152
1990-11-15,0.076053952,0.5,0.0901152
1990-11-16,0.07606992,0.5,0.0901152
1990-11-17,0.076030438,0.5,0.0901152
1990-11-18,0.075961936,0.5,0.0901152
1990-11-19,0.075876538,0.5,0.0901152
1990-11-20,0.075765467,0.5,0.0901152
1990-11-21,0.075628306,0.5,0.0901152
1990-11-22,0.075461743,0.5,0.0901152
1990-11-23,0.075235075,0.5,0.0901152
1990-11-24,0.074979421,0.5,0.0901152
1990-11-25,0.075536249,0.5,0.0901152
1990-11-26,0.075976034,0.5,0.0901152
1990-11-27,0.076326977,0.5,0.0901152
1990-11-28,0.076526865,0.5,0.0901152
1990-11-29,0.076614133,0.5,0.0901152
1990-11-30,0.076618606,0.5,0.0824256
1990-12-01,0.076368715,0.5,0.0824256
1990-12-02,0.076099701,0.5,0.0824256
1990-12-03,0.075813585,0.5,0.0824256
1990-12-04,0.075511322,0.5,0.0824256
1990-12-05,0.075605268,0.5,0.0824256
1990-12-06,0.075620884,0.5,0.0824256
1990-12-07,0.075574623,0.5,0.0824256
1990-12-08,0.075475568,0.5,0.0824256
1990-12-09,0.075299168,0.5,0.0824256
1990-12-10,0.075077685,0.5,0.0824256
1990-12-11,0.076075551,0.5,0.0824256
1990-12-12,0.076842871,0.5,0.0824256
1990-12-13,0.077455415,0.5,0.0824256
1990-12-14,0.077962822,0.5,0.0824256
1990-12-15,0.079853005,0.5,0.0824256
1990-12-16,0.081615565,0.5,0.0824256
1990-12-17,0.083125754,0.5,0.0824256
1990-12-18,0.084406441,0.5,0.0824256
1990-12-19,0.085379552,0.5,0.0824256
1990-12-20,0.086118162,0.5,0.0824256
1990-12-21,0.086660983,0.5,0.0824256
1990-12-22,0.087093254,0.5,0.0824256
1990-12-23,0.087344894,0.5,0.0824256
1990-12-24,0.087466084,0.5,0.0824256
1990-12-25,0.08751476,0.5,0.0824256
1990-12-26,0.087502622,0.5,0.0824256
1990-12-27,0.087438047,0.5,0.0824256
1990-12-28,0.087332208,0.5,0.0824256
1990-12-29,0.087191662,0.5,0.0824256
1990-12-30,0.087025621,0.5,0.0824256
1990-12-31,0.086836849,0.5,0.086832
1991-01-01,0.086620947,0.5,0.086832
1991-01-02,0.086392332,0.5,0.086832
1991-01-03,0.086485308,0.5,0.086832
1991-01-04,0.087579648,0.5,0.086832
1991-01-05,0.092088573,0.5,0.086832
1991-01-06,0.095883193,0.5,0.086832
1991-01-07,0.103736016,0.5,0.086832
1991-01-08,0.109525079,0.5,0.086832
1991-01-09,0.119124239,0.5,0.086832
1991-01-10,0.126501603,0.5,0.086832
1991-01-11,0.132133281,0.5,0.086832
1991-01-12,0.136881962,0.5,0.086832
1991-01-13,0.140648467,0.5,0.086832
1991-01-14,0.143768266,0.5,0.086832
1991-01-15,0.146251487,0.5,0.086832
1991-01-16,0.148103721,0.5,0.086832
1991-01-17,0.149601807,0.5,0.086832
1991-01-18,0.150910348,0.5,0.086832
1991-01-19,0.15203589,0.5,0.086832
1991-01-20,0.154298781,0.5,0.086832
1991-01-21,0.155934401,0.5,0.086832
1991-01-22,0.157092762,0.5,0.086832
1991-01-23,0.160645162,0.5,0.086832
1991-01-24,0.174476925,0.5,0.086832
1991-01-25,0.182002742,0.5,0.086832
1991-01-26,0.188218749,0.5,0.086832
1991-01-27,0.191975209,0.5,0.086832
1991-01-28,0.195206423,0.5,0.086832
1991-01-29,0.197545549,0.5,0.086832
1991-01-30,0.203981347,0.5,0.086832
1991-01-31,0.215219192,0.5,0.09072
1991-02-01,0.221623106,0.5,0.09072
1991-02-02,0.226076503,0.5,0.09072
1991-02-03,0.228572864,0.5,0.09072
1991-02-04,0.230860646,0.5,0.09072
1991-02-05,0.232216109,0.5,0.09072
1991-02-06,0.233281048,0.5,0.09072
1991-02-07,0.240199934,0.5,0.09072
1991-02-08,0.254583257,0.5,0.09072
1991-02-09,0.260771809,0.5,0.09072
1991-02-10,0.265602191,0.5,0.09072
1991-02-11,0.268616345,0.5,0.09072
1991-02-12,0.269823473,0.5,0.09072
1991-02-13,0.270942533,0.5,0.09072
1991-02-14,0.271664565,0.5,0.09072
1991-02-15,0.272145477,0.5,0.09072
1991-02-16,0.275054455,0.5,0.09072
1991-02-17,0.275921987,0.5,0.09072
1991-02-18,0.275829205,0.5,0.09072
1991-02-19,0.275789249,0.5,0.09072
1991-02-20,0.275572589,0.5,0.09072
1991-02-21,0.27527432,0.5,0.09072
1991-02-22,0.274979735,0.5,0.09072
1991-02-23,0.274634122,0.5,0.09072
1991-02-24,0.27417251,0.5,0.09072
1991-02-25,0.273647029,0.5,0.09072
1991-02-26,0.273018206,0.5,0.09072
1991-02-27,0.272340949,0.5,0.09072
1991-02-28,0.271617146,0.5,0.093312
1991-03-01,0.271566678,0.5,0.093312
1991-03-02,0.27099468,0.5,0.093312
